frame_id,timestamp_seconds,is_violent,confidence,ground_truth_violent,capture_confidence_floor
1,0.000000,False,0.000000,True,0.250000
2,0.041708,False,0.000000,True,0.250000
3,0.083417,False,0.000000,True,0.250000
4,0.125125,False,0.000000,True,0.250000
5,0.166833,False,0.000000,True,0.250000
6,0.208542,False,0.000000,True,0.250000
7,0.250250,False,0.000000,True,0.250000
8,0.291958,False,0.000000,True,0.250000
9,0.333667,False,0.000000,True,0.250000
10,0.375375,False,0.000000,True,0.250000
11,0.417083,False,0.000000,True,0.250000
12,0.458792,False,0.000000,True,0.250000
13,0.500500,False,0.000000,True,0.250000
14,0.542208,False,0.000000,True,0.250000
15,0.583917,False,0.000000,True,0.250000
16,0.625625,False,0.000000,True,0.250000
17,0.667333,False,0.000000,True,0.250000
18,0.709042,False,0.000000,True,0.250000
19,0.750750,False,0.000000,True,0.250000
20,0.792458,False,0.000000,True,0.250000
21,0.834167,False,0.000000,True,0.250000
22,0.875875,False,0.000000,True,0.250000
23,0.917583,False,0.000000,True,0.250000
24,0.959292,False,0.000000,True,0.250000
25,1.001000,False,0.000000,True,0.250000
26,1.042708,False,0.000000,True,0.250000
27,1.084417,False,0.000000,True,0.250000
28,1.126125,False,0.000000,True,0.250000
29,1.167833,False,0.000000,True,0.250000
30,1.209542,False,0.000000,True,0.250000
31,1.251250,False,0.000000,True,0.250000
32,1.292958,False,0.000000,True,0.250000
33,1.334667,False,0.000000,True,0.250000
34,1.376375,False,0.000000,True,0.250000
35,1.418083,False,0.000000,True,0.250000
36,1.459792,False,0.000000,True,0.250000
37,1.501500,False,0.000000,True,0.250000
38,1.543208,False,0.000000,True,0.250000
39,1.584917,False,0.000000,True,0.250000
40,1.626625,False,0.000000,True,0.250000
41,1.668333,False,0.000000,True,0.250000
42,1.710042,False,0.000000,True,0.250000
43,1.751750,False,0.000000,True,0.250000
44,1.793458,False,0.000000,True,0.250000
45,1.835167,False,0.000000,True,0.250000
46,1.876875,False,0.000000,True,0.250000
47,1.918583,False,0.000000,True,0.250000
48,1.960292,False,0.000000,True,0.250000
49,2.002000,False,0.000000,True,0.250000
50,2.043708,False,0.000000,True,0.250000
51,2.085417,False,0.000000,True,0.250000
52,2.127125,False,0.000000,True,0.250000
53,2.168833,False,0.000000,True,0.250000
54,2.210542,False,0.000000,True,0.250000
55,2.252250,False,0.000000,True,0.250000
56,2.293958,False,0.000000,True,0.250000
57,2.335667,False,0.000000,True,0.250000
58,2.377375,False,0.000000,True,0.250000
59,2.419083,False,0.000000,True,0.250000
60,2.460792,False,0.000000,True,0.250000
61,2.502500,False,0.000000,True,0.250000
62,2.544208,False,0.000000,True,0.250000
63,2.585917,False,0.000000,True,0.250000
64,2.627625,False,0.000000,True,0.250000
65,2.669333,False,0.000000,True,0.250000
66,2.711042,False,0.000000,True,0.250000
67,2.752750,False,0.000000,True,0.250000
68,2.794458,False,0.000000,True,0.250000
69,2.836167,False,0.000000,True,0.250000
70,2.877875,False,0.000000,True,0.250000
71,2.919583,False,0.000000,True,0.250000
72,2.961292,False,0.000000,True,0.250000
73,3.003000,False,0.000000,True,0.250000
74,3.044708,False,0.000000,True,0.250000
75,3.086417,False,0.000000,True,0.250000
76,3.128125,False,0.000000,True,0.250000
77,3.169833,False,0.000000,True,0.250000
78,3.211542,False,0.000000,True,0.250000
79,3.253250,False,0.000000,True,0.250000
80,3.294958,False,0.000000,True,0.250000
81,3.336667,False,0.000000,True,0.250000
82,3.378375,False,0.000000,True,0.250000
83,3.420083,False,0.000000,True,0.250000
84,3.461792,False,0.000000,True,0.250000
85,3.503500,False,0.000000,True,0.250000
86,3.545208,False,0.000000,True,0.250000
87,3.586917,False,0.000000,True,0.250000
88,3.628625,False,0.000000,True,0.250000
89,3.670333,False,0.000000,True,0.250000
90,3.712042,False,0.000000,True,0.250000
91,3.753750,False,0.000000,True,0.250000
92,3.795458,False,0.000000,True,0.250000
93,3.837167,False,0.000000,True,0.250000
94,3.878875,False,0.000000,True,0.250000
95,3.920583,False,0.000000,True,0.250000
96,3.962292,False,0.000000,True,0.250000
97,4.004000,False,0.000000,True,0.250000
98,4.045708,False,0.000000,True,0.250000
99,4.087417,False,0.000000,True,0.250000
100,4.129125,False,0.000000,True,0.250000
101,4.170833,False,0.000000,True,0.250000
102,4.212542,False,0.000000,True,0.250000
103,4.254250,False,0.000000,True,0.250000
104,4.295958,False,0.000000,True,0.250000
105,4.337667,False,0.000000,True,0.250000
106,4.379375,False,0.000000,True,0.250000
107,4.421083,False,0.000000,True,0.250000
108,4.462792,False,0.000000,True,0.250000
109,4.504500,False,0.000000,True,0.250000
110,4.546208,False,0.000000,True,0.250000
111,4.587917,False,0.000000,True,0.250000
112,4.629625,False,0.000000,True,0.250000
113,4.671333,False,0.000000,True,0.250000
114,4.713042,False,0.000000,True,0.250000
115,4.754750,False,0.000000,True,0.250000
116,4.796458,False,0.000000,True,0.250000
117,4.838167,False,0.000000,True,0.250000
118,4.879875,False,0.000000,True,0.250000
119,4.921583,False,0.000000,True,0.250000
120,4.963292,False,0.000000,True,0.250000
121,5.005000,False,0.000000,True,0.250000
122,5.046708,False,0.000000,True,0.250000
123,5.088417,False,0.000000,True,0.250000
124,5.130125,False,0.000000,True,0.250000
125,5.171833,False,0.000000,True,0.250000
126,5.213542,False,0.000000,True,0.250000
127,5.255250,False,0.000000,True,0.250000
128,5.296958,False,0.000000,True,0.250000
129,5.338667,False,0.000000,True,0.250000
130,5.380375,False,0.000000,True,0.250000
131,5.422083,False,0.000000,True,0.250000
132,5.463792,False,0.000000,True,0.250000
133,5.505500,False,0.000000,True,0.250000
134,5.547208,False,0.000000,True,0.250000
135,5.588917,False,0.000000,True,0.250000
136,5.630625,False,0.000000,True,0.250000
137,5.672333,False,0.000000,True,0.250000
138,5.714042,False,0.000000,True,0.250000
139,5.755750,False,0.000000,True,0.250000
140,5.797458,False,0.000000,True,0.250000
141,5.839167,False,0.000000,True,0.250000
142,5.880875,False,0.000000,True,0.250000
143,5.922583,False,0.000000,True,0.250000
144,5.964292,False,0.000000,True,0.250000
145,6.006000,False,0.000000,True,0.250000
146,6.047708,False,0.000000,True,0.250000
147,6.089417,False,0.000000,True,0.250000
148,6.131125,False,0.000000,True,0.250000
149,6.172833,False,0.000000,True,0.250000
150,6.214542,False,0.000000,True,0.250000
151,6.256250,False,0.000000,True,0.250000
152,6.297958,False,0.000000,True,0.250000
153,6.339667,False,0.000000,True,0.250000
154,6.381375,False,0.000000,True,0.250000
155,6.423083,False,0.000000,True,0.250000
156,6.464792,False,0.000000,True,0.250000
157,6.506500,False,0.000000,True,0.250000
158,6.548208,False,0.000000,True,0.250000
159,6.589917,False,0.000000,True,0.250000
160,6.631625,False,0.000000,True,0.250000
161,6.673333,False,0.000000,True,0.250000
162,6.715042,False,0.000000,True,0.250000
163,6.756750,False,0.000000,True,0.250000
164,6.798458,False,0.000000,True,0.250000
165,6.840167,False,0.000000,True,0.250000
166,6.881875,False,0.000000,True,0.250000
167,6.923583,False,0.000000,True,0.250000
168,6.965292,False,0.000000,True,0.250000
169,7.007000,False,0.000000,True,0.250000
170,7.048708,False,0.000000,True,0.250000
171,7.090417,False,0.000000,True,0.250000
172,7.132125,False,0.000000,True,0.250000
173,7.173833,False,0.000000,True,0.250000
174,7.215542,False,0.000000,True,0.250000
175,7.257250,False,0.000000,True,0.250000
176,7.298958,False,0.000000,True,0.250000
177,7.340667,False,0.000000,True,0.250000
178,7.382375,False,0.000000,True,0.250000
179,7.424083,False,0.000000,True,0.250000
180,7.465792,False,0.000000,True,0.250000
181,7.507500,False,0.000000,True,0.250000
182,7.549208,False,0.000000,True,0.250000
183,7.590917,False,0.000000,True,0.250000
184,7.632625,False,0.000000,True,0.250000
185,7.674333,False,0.000000,True,0.250000
186,7.716042,False,0.000000,True,0.250000
187,7.757750,False,0.000000,True,0.250000
188,7.799458,False,0.000000,True,0.250000
189,7.841167,False,0.000000,True,0.250000
190,7.882875,False,0.000000,True,0.250000
191,7.924583,False,0.000000,True,0.250000
192,7.966292,False,0.000000,True,0.250000
193,8.008000,False,0.000000,True,0.250000
194,8.049708,False,0.000000,True,0.250000
195,8.091417,False,0.000000,True,0.250000
196,8.133125,False,0.000000,True,0.250000
197,8.174833,False,0.000000,True,0.250000
198,8.216542,False,0.000000,True,0.250000
199,8.258250,False,0.000000,True,0.250000
200,8.299958,False,0.000000,True,0.250000
201,8.341667,False,0.000000,True,0.250000
202,8.383375,False,0.000000,True,0.250000
203,8.425083,False,0.000000,True,0.250000
204,8.466792,False,0.000000,True,0.250000
205,8.508500,False,0.000000,True,0.250000
206,8.550208,False,0.000000,True,0.250000
207,8.591917,False,0.000000,True,0.250000
208,8.633625,False,0.000000,True,0.250000
209,8.675333,False,0.000000,True,0.250000
210,8.717042,False,0.000000,True,0.250000
211,8.758750,False,0.000000,True,0.250000
212,8.800458,False,0.000000,True,0.250000
213,8.842167,False,0.000000,True,0.250000
214,8.883875,False,0.000000,True,0.250000
215,8.925583,False,0.000000,True,0.250000
216,8.967292,False,0.000000,True,0.250000
217,9.009000,False,0.000000,True,0.250000
218,9.050708,False,0.000000,True,0.250000
219,9.092417,False,0.000000,True,0.250000
220,9.134125,False,0.000000,True,0.250000
221,9.175833,False,0.000000,True,0.250000
222,9.217542,False,0.000000,True,0.250000
223,9.259250,False,0.000000,True,0.250000
224,9.300958,False,0.000000,True,0.250000
225,9.342667,False,0.000000,True,0.250000
226,9.384375,False,0.000000,True,0.250000
227,9.426083,False,0.000000,True,0.250000
228,9.467792,False,0.000000,True,0.250000
229,9.509500,False,0.000000,True,0.250000
230,9.551208,False,0.000000,True,0.250000
231,9.592917,False,0.000000,True,0.250000
232,9.634625,False,0.000000,True,0.250000
233,9.676333,False,0.000000,True,0.250000
234,9.718042,False,0.000000,True,0.250000
235,9.759750,False,0.000000,True,0.250000
236,9.801458,False,0.000000,True,0.250000
237,9.843167,False,0.000000,True,0.250000
238,9.884875,False,0.000000,True,0.250000
239,9.926583,False,0.000000,True,0.250000
240,9.968292,False,0.000000,True,0.250000
241,10.010000,False,0.000000,True,0.250000
242,10.051708,False,0.000000,True,0.250000
243,10.093417,False,0.000000,True,0.250000
244,10.135125,False,0.000000,True,0.250000
245,10.176833,False,0.000000,True,0.250000
246,10.218542,False,0.000000,True,0.250000
247,10.260250,False,0.000000,True,0.250000
248,10.301958,False,0.000000,True,0.250000
249,10.343667,False,0.000000,True,0.250000
250,10.385375,False,0.000000,True,0.250000
251,10.427083,False,0.000000,True,0.250000
252,10.468792,False,0.000000,True,0.250000
253,10.510500,False,0.000000,True,0.250000
254,10.552208,False,0.000000,True,0.250000
255,10.593917,False,0.000000,True,0.250000
256,10.635625,False,0.000000,True,0.250000
257,10.677333,False,0.000000,True,0.250000
258,10.719042,False,0.000000,True,0.250000
259,10.760750,False,0.000000,True,0.250000
260,10.802458,False,0.000000,True,0.250000
261,10.844167,False,0.000000,True,0.250000
262,10.885875,False,0.000000,True,0.250000
263,10.927583,False,0.000000,True,0.250000
264,10.969292,False,0.000000,True,0.250000
265,11.011000,False,0.000000,True,0.250000
266,11.052708,False,0.000000,True,0.250000
