frame_id,timestamp_seconds,is_violent,confidence,ground_truth_violent,capture_confidence_floor
1,0.000000,False,0.000000,False,0.250000
2,0.033367,True,0.274008,False,0.250000
3,0.066733,True,0.325587,False,0.250000
4,0.100100,True,0.323194,False,0.250000
5,0.133467,True,0.343756,False,0.250000
6,0.166833,True,0.358211,False,0.250000
7,0.200200,True,0.397906,False,0.250000
8,0.233567,True,0.459494,False,0.250000
9,0.266933,True,0.392292,False,0.250000
10,0.300300,True,0.427452,False,0.250000
11,0.333667,True,0.429905,False,0.250000
12,0.367033,False,0.000000,False,0.250000
13,0.400400,False,0.000000,False,0.250000
14,0.433767,False,0.000000,False,0.250000
15,0.467133,False,0.000000,False,0.250000
16,0.500500,False,0.000000,False,0.250000
17,0.533867,False,0.000000,False,0.250000
18,0.567233,False,0.000000,False,0.250000
19,0.600600,False,0.000000,False,0.250000
20,0.633967,False,0.000000,False,0.250000
21,0.667333,False,0.000000,False,0.250000
22,0.700700,False,0.000000,False,0.250000
23,0.734067,False,0.000000,False,0.250000
24,0.767433,False,0.000000,False,0.250000
25,0.800800,False,0.000000,False,0.250000
26,0.834167,False,0.000000,False,0.250000
27,0.867533,False,0.000000,False,0.250000
28,0.900900,True,0.250183,False,0.250000
29,0.934267,False,0.000000,False,0.250000
30,0.967633,True,0.396005,False,0.250000
31,1.001000,True,0.427459,False,0.250000
32,1.034367,True,0.313813,False,0.250000
33,1.067733,True,0.335554,False,0.250000
34,1.101100,True,0.647452,False,0.250000
35,1.134467,True,0.717478,False,0.250000
36,1.167833,True,0.787217,False,0.250000
37,1.201200,True,0.619452,False,0.250000
38,1.234567,True,0.676946,False,0.250000
39,1.267933,True,0.625939,False,0.250000
40,1.301300,True,0.737071,False,0.250000
41,1.334667,True,0.748026,False,0.250000
42,1.368033,True,0.667809,False,0.250000
43,1.401400,True,0.459332,False,0.250000
44,1.434767,False,0.000000,False,0.250000
45,1.468133,True,0.376744,False,0.250000
46,1.501500,False,0.000000,False,0.250000
47,1.534867,False,0.000000,False,0.250000
48,1.568233,False,0.000000,False,0.250000
49,1.601600,False,0.000000,False,0.250000
50,1.634967,False,0.000000,False,0.250000
51,1.668333,False,0.000000,False,0.250000
52,1.701700,False,0.000000,False,0.250000
53,1.735067,True,0.396268,False,0.250000
54,1.768433,True,0.374529,False,0.250000
55,1.801800,False,0.000000,False,0.250000
56,1.835167,True,0.341186,False,0.250000
57,1.868533,True,0.380768,False,0.250000
58,1.901900,True,0.476416,False,0.250000
59,1.935267,False,0.000000,False,0.250000
60,1.968633,False,0.000000,False,0.250000
61,2.002000,False,0.000000,False,0.250000
62,2.035367,False,0.000000,False,0.250000
63,2.068733,False,0.000000,False,0.250000
64,2.102100,False,0.000000,False,0.250000
65,2.135467,False,0.000000,False,0.250000
66,2.168833,False,0.000000,False,0.250000
67,2.202200,False,0.000000,False,0.250000
68,2.235567,False,0.000000,False,0.250000
69,2.268933,False,0.000000,False,0.250000
70,2.302300,False,0.000000,False,0.250000
71,2.335667,False,0.000000,False,0.250000
72,2.369033,False,0.000000,False,0.250000
73,2.402400,False,0.000000,False,0.250000
74,2.435767,False,0.000000,False,0.250000
75,2.469133,False,0.000000,False,0.250000
76,2.502500,False,0.000000,False,0.250000
77,2.535867,False,0.000000,False,0.250000
78,2.569233,False,0.000000,False,0.250000
79,2.602600,False,0.000000,False,0.250000
80,2.635967,False,0.000000,False,0.250000
81,2.669333,False,0.000000,False,0.250000
82,2.702700,False,0.000000,False,0.250000
83,2.736067,False,0.000000,False,0.250000
84,2.769433,False,0.000000,False,0.250000
85,2.802800,False,0.000000,False,0.250000
86,2.836167,False,0.000000,False,0.250000
87,2.869533,False,0.000000,False,0.250000
88,2.902900,False,0.000000,False,0.250000
89,2.936267,False,0.000000,False,0.250000
90,2.969633,False,0.000000,False,0.250000
91,3.003000,False,0.000000,False,0.250000
92,3.036367,False,0.000000,False,0.250000
93,3.069733,False,0.000000,False,0.250000
94,3.103100,False,0.000000,False,0.250000
95,3.136467,False,0.000000,False,0.250000
96,3.169833,False,0.000000,False,0.250000
97,3.203200,False,0.000000,False,0.250000
98,3.236567,False,0.000000,False,0.250000
99,3.269933,False,0.000000,False,0.250000
100,3.303300,False,0.000000,False,0.250000
101,3.336667,False,0.000000,False,0.250000
102,3.370033,False,0.000000,False,0.250000
103,3.403400,False,0.000000,False,0.250000
104,3.436767,False,0.000000,False,0.250000
105,3.470133,False,0.000000,False,0.250000
106,3.503500,False,0.000000,False,0.250000
107,3.536867,False,0.000000,False,0.250000
108,3.570233,False,0.000000,False,0.250000
109,3.603600,False,0.000000,False,0.250000
110,3.636967,False,0.000000,False,0.250000
111,3.670333,False,0.000000,False,0.250000
112,3.703700,False,0.000000,False,0.250000
113,3.737067,False,0.000000,False,0.250000
114,3.770433,False,0.000000,False,0.250000
115,3.803800,False,0.000000,False,0.250000
116,3.837167,False,0.000000,False,0.250000
117,3.870533,False,0.000000,False,0.250000
118,3.903900,False,0.000000,False,0.250000
119,3.937267,False,0.000000,False,0.250000
120,3.970633,False,0.000000,False,0.250000
121,4.004000,False,0.000000,False,0.250000
122,4.037367,False,0.000000,False,0.250000
123,4.070733,False,0.000000,False,0.250000
124,4.104100,False,0.000000,False,0.250000
125,4.137467,False,0.000000,False,0.250000
126,4.170833,False,0.000000,False,0.250000
127,4.204200,False,0.000000,False,0.250000
128,4.237567,False,0.000000,False,0.250000
129,4.270933,False,0.000000,False,0.250000
130,4.304300,False,0.000000,False,0.250000
131,4.337667,False,0.000000,False,0.250000
132,4.371033,False,0.000000,False,0.250000
133,4.404400,False,0.000000,False,0.250000
134,4.437767,False,0.000000,False,0.250000
135,4.471133,False,0.000000,False,0.250000
136,4.504500,False,0.000000,False,0.250000
137,4.537867,False,0.000000,False,0.250000
138,4.571233,False,0.000000,False,0.250000
139,4.604600,False,0.000000,False,0.250000
140,4.637967,False,0.000000,False,0.250000
141,4.671333,False,0.000000,False,0.250000
142,4.704700,False,0.000000,False,0.250000
143,4.738067,False,0.000000,False,0.250000
144,4.771433,False,0.000000,False,0.250000
145,4.804800,False,0.000000,False,0.250000
146,4.838167,False,0.000000,False,0.250000
147,4.871533,False,0.000000,False,0.250000
148,4.904900,False,0.000000,False,0.250000
149,4.938267,False,0.000000,False,0.250000
150,4.971633,False,0.000000,False,0.250000
151,5.005000,False,0.000000,False,0.250000
152,5.038367,False,0.000000,False,0.250000
153,5.071733,False,0.000000,False,0.250000
154,5.105100,False,0.000000,False,0.250000
155,5.138467,False,0.000000,False,0.250000
156,5.171833,False,0.000000,False,0.250000
157,5.205200,False,0.000000,False,0.250000
158,5.238567,False,0.000000,False,0.250000
159,5.271933,False,0.000000,False,0.250000
160,5.305300,False,0.000000,False,0.250000
161,5.338667,False,0.000000,False,0.250000
162,5.372033,False,0.000000,False,0.250000
163,5.405400,False,0.000000,False,0.250000
164,5.438767,False,0.000000,False,0.250000
165,5.472133,False,0.000000,False,0.250000
166,5.505500,False,0.000000,False,0.250000
167,5.538867,False,0.000000,False,0.250000
168,5.572233,False,0.000000,False,0.250000
169,5.605600,False,0.000000,False,0.250000
170,5.638967,False,0.000000,False,0.250000
171,5.672333,False,0.000000,False,0.250000
172,5.705700,False,0.000000,False,0.250000
173,5.739067,False,0.000000,False,0.250000
174,5.772433,False,0.000000,False,0.250000
175,5.805800,False,0.000000,False,0.250000
176,5.839167,False,0.000000,False,0.250000
177,5.872533,False,0.000000,False,0.250000
178,5.905900,False,0.000000,False,0.250000
179,5.939267,False,0.000000,False,0.250000
180,5.972633,False,0.000000,False,0.250000
181,6.006000,False,0.000000,False,0.250000
182,6.039367,False,0.000000,False,0.250000
183,6.072733,True,0.350622,False,0.250000
184,6.106100,True,0.342234,False,0.250000
185,6.139467,False,0.000000,False,0.250000
186,6.172833,True,0.267467,False,0.250000
187,6.206200,True,0.353756,False,0.250000
188,6.239567,True,0.342055,False,0.250000
189,6.272933,True,0.331984,False,0.250000
190,6.306300,True,0.343808,False,0.250000
191,6.339667,True,0.463223,False,0.250000
192,6.373033,True,0.461741,False,0.250000
193,6.406400,True,0.445704,False,0.250000
194,6.439767,True,0.470515,False,0.250000
195,6.473133,True,0.447648,False,0.250000
196,6.506500,True,0.451298,False,0.250000
197,6.539867,True,0.444376,False,0.250000
198,6.573233,True,0.402304,False,0.250000
199,6.606600,True,0.434894,False,0.250000
200,6.639967,True,0.370964,False,0.250000
201,6.673333,True,0.385995,False,0.250000
202,6.706700,True,0.369590,False,0.250000
203,6.740067,True,0.381353,False,0.250000
204,6.773433,True,0.368273,False,0.250000
205,6.806800,True,0.324928,False,0.250000
206,6.840167,True,0.392440,False,0.250000
207,6.873533,True,0.413357,False,0.250000
208,6.906900,True,0.394394,False,0.250000
209,6.940267,True,0.492624,False,0.250000
210,6.973633,True,0.431214,False,0.250000
211,7.007000,True,0.364641,False,0.250000
212,7.040367,True,0.382398,False,0.250000
213,7.073733,True,0.432067,False,0.250000
214,7.107100,True,0.503597,False,0.250000
215,7.140467,True,0.459108,False,0.250000
216,7.173833,True,0.382444,False,0.250000
217,7.207200,True,0.435760,False,0.250000
218,7.240567,True,0.460832,False,0.250000
219,7.273933,True,0.450553,False,0.250000
220,7.307300,True,0.454598,False,0.250000
221,7.340667,True,0.416916,False,0.250000
222,7.374033,True,0.471081,False,0.250000
223,7.407400,True,0.429520,False,0.250000
224,7.440767,True,0.404897,False,0.250000
225,7.474133,True,0.533485,False,0.250000
226,7.507500,True,0.470761,False,0.250000
227,7.540867,True,0.487150,False,0.250000
228,7.574233,True,0.510663,False,0.250000
229,7.607600,True,0.470708,False,0.250000
230,7.640967,True,0.416182,False,0.250000
231,7.674333,True,0.387840,False,0.250000
232,7.707700,True,0.460523,False,0.250000
233,7.741067,True,0.392919,False,0.250000
234,7.774433,True,0.447809,False,0.250000
235,7.807800,True,0.360350,False,0.250000
236,7.841167,True,0.277568,False,0.250000
237,7.874533,False,0.000000,False,0.250000
238,7.907900,False,0.000000,False,0.250000
239,7.941267,True,0.269796,False,0.250000
240,7.974633,True,0.305885,False,0.250000
241,8.008000,False,0.000000,False,0.250000
242,8.041367,True,0.311019,False,0.250000
243,8.074733,False,0.000000,False,0.250000
244,8.108100,True,0.332241,False,0.250000
245,8.141467,True,0.394811,False,0.250000
246,8.174833,True,0.379149,False,0.250000
247,8.208200,True,0.399449,False,0.250000
248,8.241567,True,0.423745,False,0.250000
249,8.274933,True,0.405265,False,0.250000
250,8.308300,True,0.336696,False,0.250000
251,8.341667,True,0.478856,False,0.250000
252,8.375033,True,0.427113,False,0.250000
253,8.408400,True,0.425592,False,0.250000
254,8.441767,True,0.421577,False,0.250000
255,8.475133,True,0.379235,False,0.250000
256,8.508500,True,0.447438,False,0.250000
257,8.541867,True,0.485190,False,0.250000
258,8.575233,True,0.454973,False,0.250000
259,8.608600,True,0.394445,False,0.250000
260,8.641967,True,0.499297,False,0.250000
261,8.675333,True,0.502060,False,0.250000
262,8.708700,True,0.445327,False,0.250000
263,8.742067,True,0.511905,False,0.250000
264,8.775433,True,0.504418,False,0.250000
265,8.808800,True,0.505413,False,0.250000
266,8.842167,True,0.482055,False,0.250000
267,8.875533,True,0.528994,False,0.250000
268,8.908900,True,0.547663,False,0.250000
269,8.942267,True,0.573345,False,0.250000
270,8.975633,True,0.490032,False,0.250000
271,9.009000,True,0.498559,False,0.250000
272,9.042367,True,0.529644,False,0.250000
273,9.075733,True,0.530612,False,0.250000
274,9.109100,True,0.400935,False,0.250000
275,9.142467,True,0.463726,False,0.250000
276,9.175833,True,0.508870,False,0.250000
277,9.209200,True,0.298386,False,0.250000
278,9.242567,True,0.413642,False,0.250000
279,9.275933,True,0.460205,False,0.250000
280,9.309300,True,0.476019,False,0.250000
281,9.342667,True,0.355593,False,0.250000
282,9.376033,True,0.455538,False,0.250000
283,9.409400,True,0.343983,False,0.250000
284,9.442767,False,0.000000,False,0.250000
285,9.476133,False,0.000000,False,0.250000
286,9.509500,False,0.000000,False,0.250000
287,9.542867,False,0.000000,False,0.250000
288,9.576233,False,0.000000,False,0.250000
289,9.609600,True,0.342074,False,0.250000
290,9.642967,False,0.000000,False,0.250000
291,9.676333,False,0.000000,False,0.250000
292,9.709700,False,0.000000,False,0.250000
293,9.743067,False,0.000000,False,0.250000
294,9.776433,False,0.000000,False,0.250000
295,9.809800,False,0.000000,False,0.250000
296,9.843167,False,0.000000,False,0.250000
297,9.876533,False,0.000000,False,0.250000
298,9.909900,False,0.000000,False,0.250000
299,9.943267,False,0.000000,False,0.250000
300,9.976633,False,0.000000,False,0.250000
301,10.010000,False,0.000000,False,0.250000
302,10.043367,False,0.000000,False,0.250000
303,10.076733,False,0.000000,False,0.250000
304,10.110100,False,0.000000,False,0.250000
305,10.143467,False,0.000000,False,0.250000
306,10.176833,False,0.000000,False,0.250000
307,10.210200,True,0.314242,False,0.250000
308,10.243567,False,0.000000,False,0.250000
309,10.276933,True,0.408748,False,0.250000
310,10.310300,True,0.570397,False,0.250000
311,10.343667,True,0.551054,False,0.250000
312,10.377033,True,0.492909,False,0.250000
313,10.410400,True,0.553105,False,0.250000
314,10.443767,True,0.546128,False,0.250000
315,10.477133,True,0.452256,False,0.250000
316,10.510500,True,0.467280,False,0.250000
317,10.543867,False,0.000000,False,0.250000
318,10.577233,True,0.319368,False,0.250000
319,10.610600,True,0.380819,False,0.250000
320,10.643967,True,0.324195,False,0.250000
321,10.677333,False,0.000000,False,0.250000
322,10.710700,False,0.000000,False,0.250000
323,10.744067,False,0.000000,False,0.250000
324,10.777433,False,0.000000,False,0.250000
325,10.810800,False,0.000000,False,0.250000
326,10.844167,False,0.000000,False,0.250000
327,10.877533,True,0.380955,False,0.250000
328,10.910900,False,0.000000,False,0.250000
329,10.944267,False,0.000000,False,0.250000
330,10.977633,False,0.000000,False,0.250000
331,11.011000,False,0.000000,False,0.250000
332,11.044367,False,0.000000,False,0.250000
333,11.077733,False,0.000000,False,0.250000
334,11.111100,False,0.000000,False,0.250000
335,11.144467,False,0.000000,False,0.250000
336,11.177833,False,0.000000,False,0.250000
337,11.211200,False,0.000000,False,0.250000
338,11.244567,False,0.000000,False,0.250000
339,11.277933,False,0.000000,False,0.250000
340,11.311300,False,0.000000,False,0.250000
341,11.344667,False,0.000000,False,0.250000
342,11.378033,False,0.000000,False,0.250000
343,11.411400,False,0.000000,False,0.250000
344,11.444767,False,0.000000,False,0.250000
345,11.478133,False,0.000000,False,0.250000
346,11.511500,False,0.000000,False,0.250000
347,11.544867,False,0.000000,False,0.250000
348,11.578233,False,0.000000,False,0.250000
349,11.611600,False,0.000000,False,0.250000
350,11.644967,False,0.000000,False,0.250000
351,11.678333,False,0.000000,False,0.250000
352,11.711700,False,0.000000,False,0.250000
353,11.745067,False,0.000000,False,0.250000
354,11.778433,False,0.000000,False,0.250000
355,11.811800,False,0.000000,False,0.250000
356,11.845167,False,0.000000,False,0.250000
357,11.878533,False,0.000000,False,0.250000
358,11.911900,False,0.000000,False,0.250000
359,11.945267,False,0.000000,False,0.250000
360,11.978633,False,0.000000,False,0.250000
361,12.012000,True,0.530307,False,0.250000
362,12.045367,True,0.585565,False,0.250000
363,12.078733,True,0.636650,False,0.250000
364,12.112100,True,0.656475,False,0.250000
365,12.145467,True,0.620316,False,0.250000
366,12.178833,True,0.495452,False,0.250000
367,12.212200,True,0.592553,False,0.250000
368,12.245567,True,0.612796,False,0.250000
369,12.278933,True,0.576754,False,0.250000
370,12.312300,True,0.546748,False,0.250000
371,12.345667,True,0.504817,False,0.250000
372,12.379033,True,0.275919,False,0.250000
373,12.412400,False,0.000000,False,0.250000
374,12.445767,False,0.000000,False,0.250000
375,12.479133,True,0.299195,False,0.250000
376,12.512500,True,0.380367,False,0.250000
377,12.545867,False,0.000000,False,0.250000
378,12.579233,False,0.000000,False,0.250000
379,12.612600,False,0.000000,False,0.250000
380,12.645967,False,0.000000,False,0.250000
381,12.679333,False,0.000000,False,0.250000
382,12.712700,False,0.000000,False,0.250000
383,12.746067,False,0.000000,False,0.250000
384,12.779433,False,0.000000,False,0.250000
385,12.812800,False,0.000000,False,0.250000
386,12.846167,False,0.000000,False,0.250000
387,12.879533,False,0.000000,False,0.250000
388,12.912900,False,0.000000,False,0.250000
389,12.946267,False,0.000000,False,0.250000
390,12.979633,False,0.000000,False,0.250000
391,13.013000,False,0.000000,False,0.250000
392,13.046367,False,0.000000,False,0.250000
393,13.079733,False,0.000000,False,0.250000
394,13.113100,False,0.000000,False,0.250000
395,13.146467,False,0.000000,False,0.250000
396,13.179833,False,0.000000,False,0.250000
397,13.213200,False,0.000000,False,0.250000
398,13.246567,False,0.000000,False,0.250000
399,13.279933,False,0.000000,False,0.250000
400,13.313300,False,0.000000,False,0.250000
401,13.346667,False,0.000000,False,0.250000
402,13.380033,False,0.000000,False,0.250000
403,13.413400,False,0.000000,False,0.250000
404,13.446767,False,0.000000,False,0.250000
405,13.480133,False,0.000000,False,0.250000
406,13.513500,False,0.000000,False,0.250000
407,13.546867,False,0.000000,False,0.250000
408,13.580233,False,0.000000,False,0.250000
409,13.613600,False,0.000000,False,0.250000
410,13.646967,False,0.000000,False,0.250000
411,13.680333,False,0.000000,False,0.250000
412,13.713700,False,0.000000,False,0.250000
413,13.747067,False,0.000000,False,0.250000
414,13.780433,False,0.000000,False,0.250000
415,13.813800,False,0.000000,False,0.250000
416,13.847167,False,0.000000,False,0.250000
417,13.880533,False,0.000000,False,0.250000
418,13.913900,False,0.000000,False,0.250000
419,13.947267,False,0.000000,False,0.250000
420,13.980633,False,0.000000,False,0.250000
421,14.014000,False,0.000000,False,0.250000
422,14.047367,False,0.000000,False,0.250000
423,14.080733,False,0.000000,False,0.250000
424,14.114100,False,0.000000,False,0.250000
425,14.147467,False,0.000000,False,0.250000
426,14.180833,False,0.000000,False,0.250000
427,14.214200,False,0.000000,False,0.250000
428,14.247567,False,0.000000,False,0.250000
429,14.280933,False,0.000000,False,0.250000
430,14.314300,False,0.000000,False,0.250000
431,14.347667,False,0.000000,False,0.250000
432,14.381033,False,0.000000,False,0.250000
433,14.414400,False,0.000000,False,0.250000
434,14.447767,False,0.000000,False,0.250000
435,14.481133,False,0.000000,False,0.250000
436,14.514500,False,0.000000,False,0.250000
437,14.547867,False,0.000000,False,0.250000
438,14.581233,False,0.000000,False,0.250000
439,14.614600,False,0.000000,False,0.250000
440,14.647967,False,0.000000,False,0.250000
441,14.681333,False,0.000000,False,0.250000
442,14.714700,False,0.000000,False,0.250000
443,14.748067,False,0.000000,False,0.250000
444,14.781433,False,0.000000,False,0.250000
445,14.814800,False,0.000000,False,0.250000
446,14.848167,False,0.000000,False,0.250000
447,14.881533,False,0.000000,False,0.250000
448,14.914900,False,0.000000,False,0.250000
449,14.948267,False,0.000000,False,0.250000
450,14.981633,False,0.000000,False,0.250000
451,15.015000,False,0.000000,False,0.250000
452,15.048367,False,0.000000,False,0.250000
453,15.081733,False,0.000000,False,0.250000
454,15.115100,False,0.000000,False,0.250000
455,15.148467,False,0.000000,False,0.250000
456,15.181833,False,0.000000,False,0.250000
457,15.215200,False,0.000000,False,0.250000
458,15.248567,False,0.000000,False,0.250000
459,15.281933,False,0.000000,False,0.250000
460,15.315300,False,0.000000,False,0.250000
461,15.348667,False,0.000000,False,0.250000
462,15.382033,False,0.000000,False,0.250000
463,15.415400,False,0.000000,False,0.250000
464,15.448767,False,0.000000,False,0.250000
465,15.482133,False,0.000000,False,0.250000
466,15.515500,False,0.000000,False,0.250000
467,15.548867,False,0.000000,False,0.250000
468,15.582233,False,0.000000,False,0.250000
469,15.615600,False,0.000000,False,0.250000
470,15.648967,False,0.000000,False,0.250000
471,15.682333,False,0.000000,False,0.250000
472,15.715700,False,0.000000,False,0.250000
473,15.749067,False,0.000000,False,0.250000
474,15.782433,False,0.000000,False,0.250000
475,15.815800,False,0.000000,False,0.250000
476,15.849167,False,0.000000,False,0.250000
477,15.882533,False,0.000000,False,0.250000
478,15.915900,False,0.000000,False,0.250000
479,15.949267,False,0.000000,False,0.250000
480,15.982633,False,0.000000,False,0.250000
481,16.016000,False,0.000000,False,0.250000
482,16.049367,False,0.000000,False,0.250000
483,16.082733,False,0.000000,False,0.250000
484,16.116100,False,0.000000,False,0.250000
485,16.149467,False,0.000000,False,0.250000
486,16.182833,False,0.000000,False,0.250000
487,16.216200,False,0.000000,False,0.250000
488,16.249567,False,0.000000,False,0.250000
489,16.282933,False,0.000000,False,0.250000
490,16.316300,False,0.000000,False,0.250000
491,16.349667,False,0.000000,False,0.250000
492,16.383033,False,0.000000,False,0.250000
493,16.416400,False,0.000000,False,0.250000
494,16.449767,False,0.000000,False,0.250000
495,16.483133,False,0.000000,False,0.250000
496,16.516500,False,0.000000,False,0.250000
497,16.549867,False,0.000000,False,0.250000
498,16.583233,False,0.000000,False,0.250000
499,16.616600,False,0.000000,False,0.250000
500,16.649967,False,0.000000,False,0.250000
501,16.683333,False,0.000000,False,0.250000
502,16.716700,False,0.000000,False,0.250000
503,16.750067,False,0.000000,False,0.250000
504,16.783433,False,0.000000,False,0.250000
505,16.816800,False,0.000000,False,0.250000
506,16.850167,False,0.000000,False,0.250000
507,16.883533,False,0.000000,False,0.250000
508,16.916900,False,0.000000,False,0.250000
509,16.950267,False,0.000000,False,0.250000
510,16.983633,False,0.000000,False,0.250000
511,17.017000,False,0.000000,False,0.250000
512,17.050367,False,0.000000,False,0.250000
513,17.083733,False,0.000000,False,0.250000
514,17.117100,False,0.000000,False,0.250000
515,17.150467,False,0.000000,False,0.250000
516,17.183833,False,0.000000,False,0.250000
517,17.217200,False,0.000000,False,0.250000
518,17.250567,False,0.000000,False,0.250000
519,17.283933,False,0.000000,False,0.250000
520,17.317300,False,0.000000,False,0.250000
521,17.350667,False,0.000000,False,0.250000
522,17.384033,False,0.000000,False,0.250000
523,17.417400,False,0.000000,False,0.250000
524,17.450767,False,0.000000,False,0.250000
525,17.484133,False,0.000000,False,0.250000
526,17.517500,False,0.000000,False,0.250000
527,17.550867,False,0.000000,False,0.250000
528,17.584233,False,0.000000,False,0.250000
529,17.617600,False,0.000000,False,0.250000
530,17.650967,False,0.000000,False,0.250000
531,17.684333,False,0.000000,False,0.250000
532,17.717700,False,0.000000,False,0.250000
533,17.751067,False,0.000000,False,0.250000
534,17.784433,False,0.000000,False,0.250000
535,17.817800,False,0.000000,False,0.250000
536,17.851167,False,0.000000,False,0.250000
537,17.884533,False,0.000000,False,0.250000
538,17.917900,False,0.000000,False,0.250000
539,17.951267,False,0.000000,False,0.250000
540,17.984633,False,0.000000,False,0.250000
541,18.018000,False,0.000000,False,0.250000
542,18.051367,False,0.000000,False,0.250000
543,18.084733,False,0.000000,False,0.250000
544,18.118100,False,0.000000,False,0.250000
545,18.151467,False,0.000000,False,0.250000
546,18.184833,False,0.000000,False,0.250000
547,18.218200,False,0.000000,False,0.250000
